tconst,averageRating,numVotes
tt1909830,6.3,83
tt1910496,6.2,228
tt1910498,2.1,1242
tt1910608,5.9,109
tt1911553,6.6,16779
tt1911600,6.5,9009
tt1911605,5.2,54
tt1911606,5.0,458
tt1911607,5.8,4342
tt1911615,3.7,611
tt1911644,6.7,117169
tt1911658,6.7,85003
tt1911662,4.9,15035
tt1912398,7.2,68964
tt1912421,7.1,123
tt1912518,4.1,1956
tt1912982,5.3,2805
tt1912993,4.8,323
tt1913019,5.6,18
tt1913030,6.8,89
tt1913036,5.7,66
tt1913166,4.5,10182
tt1913178,3.9,886
tt1914281,6.8,90
tt1915551,5.5,1423
tt1915568,6.2,59
tt1915581,6.1,134851
tt1916670,6.5,105
tt1916708,6.9,1109
tt1916728,7.2,3629
tt1916749,5.5,819
tt1916766,5.9,128
tt1918638,6.6,160
tt1918727,6.3,1053
tt1918734,4.9,7589
tt1918796,4.9,11
tt1918806,4.8,934
tt1918883,5.5,21
tt1918886,2.4,5393
tt1918892,9.4,35
tt1918910,5.8,25
tt1918911,6.2,2187
tt1918927,4.8,1505
tt1918942,5.0,18
tt1918965,6.3,6889
tt1918969,8.3,3323
tt1918984,5.7,785
tt1919090,4.7,2702
tt1919137,5.7,786
tt1919174,7.2,1289
tt1919183,5.1,34
tt1919184,5.3,657
tt1919207,4.6,347
tt1920846,4.4,6466
tt1920849,5.3,46336
tt1920861,5.1,186
tt1920862,4.2,686
tt1920885,7.0,5760
tt1920893,5.3,51
tt1920945,7.2,5028
tt1920956,4.5,560
tt1920959,6.7,103
tt1920976,5.5,1452
tt1920984,6.2,295
tt1920986,3.1,111
tt1920996,7.3,51
tt1920997,7.4,2096
tt1921012,7.1,279
tt1921019,7.8,423
tt1921040,7.2,348
tt1921043,7.3,4952
tt1921048,6.8,292
tt1921064,5.5,108876
tt1921070,5.5,4755
tt1921078,6.4,3772
tt1921111,4.2,862
tt1921129,6.5,62
tt1921149,7.2,21247
tt1921152,5.8,85
tt1921162,5.3,98
tt1922545,8.1,2181
tt1922551,6.8,1219
tt1922555,7.3,407
tt1922561,7.0,2364
tt1922569,4.1,215
tt1922589,7.3,103
tt1922612,5.5,5803
tt1922645,6.2,2392
tt1922662,5.5,19
tt1922675,5.8,132
tt1922679,5.4,1757
tt1922685,5.9,14096
tt1922721,6.2,1786
tt1922736,7.1,759
tt1922747,5.5,118
tt1922767,7.3,189
tt1922777,6.8,233511
tt1924238,7.7,6
tt1924245,5.8,11573
tt1924256,6.2,235
tt1924273,6.3,3311
tt1924277,6.5,5731
tt1924283,6.1,298
tt1924336,5.8,236
tt1924394,7.0,24772
tt1924396,7.8,113447
tt1924410,8.6,8
tt1924429,6.9,111933
tt1924435,6.4,130547
tt1924440,8.1,31
tt1924462,5.9,12
tt1924487,6.3,7
tt1925421,7.3,13855
tt1925431,5.6,25977
tt1925435,5.4,8374
tt1925446,6.2,1479
tt1925479,5.5,5502
tt1925493,5.2,2057
tt1925518,5.3,6889
tt1926313,7.6,20828
tt1926970,6.4,47
tt1926992,6.9,711
tt1927012,3.7,1170
tt1927025,6.2,144
tt1927035,7.0,1399
tt1927041,5.0,66
tt1927055,5.6,21
tt1927056,4.6,15
tt1927068,5.2,1130
tt1927077,7.1,4255
tt1927124,6.4,41
tt1927172,5.0,780
tt1927184,6.9,69
tt1928144,3.5,435
tt1928243,6.9,18
tt1928329,6.1,1437
tt1928330,5.5,18845
tt1928334,2.7,386
tt1928335,4.4,1415
tt1928337,5.4,3721
tt1928340,5.7,21862
tt1929178,7.2,207
tt1929181,5.6,87
tt1929235,7.1,161
tt1929237,7.2,221
tt1929263,5.8,26544
tt1929276,5.4,2438
tt1929278,5.6,151
tt1929292,8.2,7
tt1929297,5.2,2117
tt1929308,5.0,9591
tt1929390,7.6,14
tt1929433,4.2,347
tt1930294,4.8,8950
tt1930363,6.0,9
tt1930371,5.1,298
tt1930420,6.7,26
tt1930421,6.6,181
tt1930423,4.5,541
tt1930432,4.7,54
tt1930458,4.9,1197
tt1930463,5.7,4123
tt1930486,5.5,30
tt1930510,7.3,42
tt1930546,5.7,7262
tt1931416,6.7,21
tt1931419,7.2,28
tt1931435,5.6,48514
tt1931466,5.2,1450
tt1931470,7.0,5106
tt1931510,6.5,21
tt1931513,4.0,67
tt1931515,6.1,94
tt1931533,7.2,248866
tt1931544,5.5,244
tt1931551,3.3,1140
tt1931569,4.5,349
tt1931580,7.3,21
tt1931589,7.0,254
tt1931601,2.7,212
tt1931602,6.0,14948
tt1932662,4.3,26
tt1932695,6.7,1075
tt1932702,5.9,98
tt1932708,6.3,200
tt1932718,6.4,27560
tt1932767,7.4,27334
tt1933541,6.8,7
tt1933552,3.2,645
tt1933603,5.8,10
tt1933618,4.3,143
tt1933647,5.0,281
tt1934167,6.9,19
tt1934172,6.9,103
tt1934194,6.4,282
tt1934195,3.8,556
tt1934205,7.8,3216
tt1934227,4.9,275
tt1934229,3.5,129
tt1934231,7.6,29008
tt1934269,7.0,3006
tt1934299,5.6,72
tt1934318,6.5,674
tt1934335,6.7,868
tt1934339,5.0,40
tt1934342,5.6,19
tt1934381,4.7,2411
tt1934423,3.5,23
tt1934427,7.0,89
tt1934452,3.6,1168
tt1934458,4.5,2752
tt1934459,6.9,17
tt1934472,7.6,526
tt1934487,7.2,2600
tt1935065,5.8,5044
tt1935074,7.3,45
tt1935084,6.9,31
tt1935089,5.8,3963
tt1935094,5.8,1188
tt1935156,8.1,23320
tt1935158,3.6,229
tt1935179,7.4,174303
tt1935184,5.0,64
tt1935194,5.4,13928
tt1935221,5.6,117
tt1935277,4.9,83
tt1935302,4.3,10512
tt1935742,6.0,619
tt1935785,4.8,589
tt1935787,5.4,17
tt1935839,6.8,337
tt1935859,6.7,163142
tt1935870,7.1,206
tt1935881,7.1,458
tt1935896,4.7,18771
tt1935897,4.8,13634
tt1935902,6.4,15522
tt1935914,6.1,8271
tt1935940,6.3,3602
tt1937092,4.0,1327
tt1937097,5.3,148
tt1937112,5.7,20
tt1937114,7.6,8
tt1937118,7.0,14063
tt1937133,5.8,4932
tt1937149,7.6,61940
tt1937226,3.7,245
tt1937264,7.1,33777
tt1937269,6.6,4870
tt1937274,7.0,229
tt1937292,6.7,643
tt1937329,3.1,649
tt1937339,7.8,5523
tt1937340,5.7,404
tt1937388,6.3,2767
tt1937390,6.9,119891
tt1937419,7.1,618
tt1937449,5.6,7489
tt1937453,6.7,23
tt1937464,6.5,21
tt1939641,6.2,37
tt1939657,4.9,40
tt1939659,5.9,136636
tt1939671,7.1,10
tt1939739,6.3,66
tt1941459,7.2,236
tt1941466,6.1,1057
tt1941478,7.0,1883
tt1941516,7.7,97
tt1941536,6.2,540
tt1941541,7.0,293
tt1941600,5.8,755
tt1941638,7.1,1379
tt1941668,4.6,200
tt1941684,4.6,354
tt1941705,5.3,353
tt1941733,9.0,7
tt1942060,6.1,474
tt1942064,6.4,145
tt1942092,7.7,7
tt1942120,6.9,903
tt1942825,6.1,222
tt1942828,4.2,625
tt1942902,7.1,19
tt1942905,4.3,133
tt1942989,6.9,3248
tt1943035,3.8,325
tt1943036,7.7,11
tt1943048,5.2,365
tt1943689,6.6,470
tt1943696,6.6,129
tt1943710,3.3,122
tt1943715,7.6,6
tt1943763,6.1,133
tt1943873,7.5,2251
tt1945034,6.5,3132
tt1945039,7.9,1178
tt1945044,4.5,5626
tt1945048,7.0,79
tt1945053,4.8,66
tt1945062,4.8,10211
tt1945081,7.0,857
tt1945084,5.1,17974
tt1945106,6.5,150
tt1945118,1.0,459
tt1945228,6.5,4645
tt1946121,6.2,46
tt1946157,6.5,8
tt1946187,8.1,11
tt1946193,5.6,91
tt1946204,6.3,9
tt1946230,4.9,11
tt1946269,6.2,426
tt1946280,7.7,877
tt1946285,6.4,786
tt1946289,6.0,1342
tt1946298,5.7,2714
tt1946347,5.2,1438
tt1946381,4.1,1579
tt1946421,6.8,2884
tt1946428,8.4,9
tt1946445,6.8,74
tt1946484,6.1,106
tt1946486,7.2,90
tt1946502,5.1,6433
tt1947973,3.8,273
tt1947996,6.1,45
tt1948139,6.7,8
tt1948150,6.8,15353
tt1948209,6.5,157
tt1948581,3.6,286
tt1948591,7.0,15
tt1949106,3.9,113
tt1949117,7.1,8
tt1949137,5.6,127
tt1949198,6.1,66
tt1949536,5.3,133
tt1949544,7.4,95
tt1949548,5.1,4255
tt1949574,8.1,69
tt1949583,4.5,473
tt1949591,7.3,603
tt1949605,4.9,1390
tt1949611,7.8,20
tt1950077,6.4,9
tt1950083,7.0,22
tt1950109,7.7,22
tt1950135,4.5,858
tt1950186,8.1,337123
tt1950192,6.1,114
tt1950235,5.8,19307
tt1950237,8.7,11
tt1950402,6.1,87
tt1951076,5.8,525
tt1951087,8.2,77
tt1951090,7.7,1001
tt1951095,5.5,4094
tt1951099,5.9,188
tt1951133,6.3,1175
tt1951166,6.5,5305
tt1951176,5.0,153
tt1951181,6.6,30974
tt1951204,4.9,64
tt1951216,6.0,6858
tt1951218,5.6,1553
tt1951261,5.8,302698
tt1951264,7.5,633728
tt1951265,6.6,430719
tt1951266,6.6,303052
tt1951290,4.2,43
tt1951299,6.2,393
tt1954206,6.6,9244
tt1954220,6.8,57
tt1954275,7.6,41
tt1954315,6.8,17010
tt1954318,5.4,147
tt1954320,6.5,45
tt1954330,5.7,402
tt1954352,6.0,1921
tt1954353,6.2,55
tt1954364,4.5,394
tt1954374,5.2,563
tt1954379,5.4,40
tt1954381,3.7,535
tt1954407,6.2,218
tt1954414,6.0,75
tt1954464,5.6,571
tt1954470,8.2,89913
tt1954481,7.7,8
tt1954491,5.9,45
tt1954579,6.7,20
tt1954598,6.0,9399
tt1954642,6.3,73
tt1954701,7.4,15675
tt1954720,6.2,28
tt1954763,7.2,20
tt1954780,3.4,695
tt1954818,6.0,293
tt1954843,6.0,2995
tt1954854,4.7,122
tt1955015,8.1,42
tt1955036,7.1,77
tt1955044,5.6,212
tt1955075,6.2,34
tt1956407,3.5,199
tt1956433,5.5,93
tt1956534,6.7,876
tt1956538,7.4,73
tt1956618,4.4,351
tt1956619,6.8,15
tt1956620,5.1,110126
tt1956635,7.8,8
tt1956655,3.2,777
tt1956669,6.0,287
tt1956697,6.0,2396
tt1957898,5.9,242
tt1957938,4.4,1819
tt1958007,3.7,473
tt1958043,5.2,9046
tt1958053,5.6,178
tt1959332,6.3,24443
tt1959346,5.7,1130
tt1959409,6.2,6334
tt1959438,5.6,4888
tt1959446,7.3,156
tt1959490,5.7,248990
tt1959523,5.8,7
tt1959526,4.3,333
tt1959563,6.9,213156
tt1961175,6.2,76943
tt1961178,7.3,24
tt1961179,7.1,382
tt1961180,7.0,47
tt1961191,7.1,13
tt1961192,6.3,1332
tt1961198,5.6,11
tt1961210,6.8,135
tt1961211,8.3,18
tt1961224,8.0,7
tt1961265,5.7,118
tt1961271,5.0,178
tt1961311,6.5,2553
tt1961324,5.7,1044
tt1961360,5.8,47
tt1961386,6.3,1673
tt1961395,7.3,61
tt1961438,8.0,519
tt1961458,7.8,7
tt1961485,5.9,34
tt1961498,4.9,53
tt1961524,7.3,24
tt1961675,7.2,8439
tt1964416,4.0,32
tt1964418,6.4,177441
tt1964467,4.5,7
tt1964485,6.0,29
tt1964618,5.2,188
tt1964624,7.4,31273
tt1964630,3.6,421
tt1964665,6.7,190
tt1964758,4.8,39
tt1964773,6.1,1727
tt1964777,4.0,411
tt1964795,6.4,718
tt1964837,7.1,710
tt1964849,5.5,51
tt1964860,6.1,245
tt1964883,7.6,54
tt1964886,5.4,121
tt1964895,5.4,414
tt1964899,5.3,7
tt1964948,6.8,69
tt1964988,3.6,416
tt1964995,4.4,1271
tt1965017,5.4,49
tt1965057,2.8,806
tt1965061,6.4,41
tt1965065,5.8,6918
tt1965131,6.1,148
tt1965134,6.8,134
tt1965162,5.4,2201
tt1965232,7.3,10
tt1965272,6.2,11775
tt1965279,7.3,49
tt1965308,7.1,8585
tt1966359,5.5,19185
tt1966385,5.5,2330
tt1966496,4.1,103
tt1966503,4.0,16
tt1966566,5.6,16319
tt1966571,7.1,564
tt1966604,7.5,46652
tt1966637,6.4,613
tt1967478,3.7,33
tt1967534,6.3,237
tt1967539,6.2,115
tt1967545,6.9,44387
tt1967614,5.8,7125
tt1967628,7.4,267
tt1967651,6.4,731
tt1969012,5.4,925
tt1969062,7.0,15729
tt1969099,4.4,136
tt1969118,5.7,17
tt1969175,5.8,766
tt1969959,2.0,1209
tt1970029,5.0,10
tt1970076,5.7,548
tt1970077,6.7,446
tt1971310,3.6,534
tt1971325,6.1,55815
tt1971352,6.4,33304
tt1971365,3.9,892
tt1971382,4.7,22
tt1971458,6.1,106
tt1971466,7.1,889
tt1971514,5.9,1230
tt1972571,6.8,74675
tt1972591,6.7,203094
tt1972646,7.2,1079
tt1972688,5.2,141
tt1972694,5.9,143
tt1972720,7.3,37
tt1972731,6.1,114
tt1972749,6.0,65
tt1972761,6.0,83
tt1972779,6.7,69233
tt1972796,6.9,16
tt1972819,5.8,3819
tt1974212,7.0,519
tt1974232,7.9,24
tt1974254,7.8,320
tt1974261,5.8,33
tt1974262,7.0,519
tt1974287,4.2,172
tt1974382,5.6,1305
tt1974393,4.3,1142
tt1974419,6.2,89533
tt1974420,5.7,10597
tt1975119,8.5,21
tt1975153,6.0,300
tt1975158,5.3,395
tt1975159,4.8,15481
tt1975169,6.3,97
tt1975171,5.8,5
tt1975179,3.8,100
tt1975197,5.6,20
tt1975211,4.3,197
tt1975249,6.1,14623
tt1975951,5.9,9
tt1975967,4.2,9
tt1976000,6.2,30621
tt1976009,6.0,54805
tt1976018,7.4,35
tt1976491,6.5,505
tt1976558,7.0,953
tt1976600,1.5,461
tt1976614,6.8,157
tt1976989,5.7,9205
tt1977034,6.4,118
tt1977087,5.2,897
tt1977094,4.5,1735
tt1977739,6.5,4604
tt1977822,3.9,456
tt1977840,7.4,42
tt1977881,6.4,47
tt1977892,6.3,762
tt1977895,6.4,16051
tt1977903,4.4,222
tt1977941,4.7,1156
tt1978374,6.7,32
tt1978447,6.3,980
tt1978472,7.2,65
tt1978524,5.6,3635
tt1978532,5.8,7629
tt1978567,3.9,946
tt1978599,5.1,294
tt1979172,5.9,1694
tt1979272,6.2,11
tt1979283,5.8,1734
tt1979319,7.5,24276
tt1979320,8.1,453331
tt1979376,7.7,223492
tt1979388,6.7,108247
tt1980033,6.4,752
tt1980043,7.5,12
tt1980053,5.8,197
tt1980056,7.3,62
tt1980102,6.7,25
tt1980106,4.8,77
tt1980135,1.2,55
tt1980198,2.9,309
tt1980209,6.4,208069
tt1980219,5.2,1319
tt1980236,6.7,47
tt1980238,5.5,52
tt1980298,9.0,389
tt1980306,5.9,248
tt1980315,5.8,50
tt1980911,5.7,428
tt1980929,7.4,149383
tt1980935,6.8,366
tt1980958,6.9,11
tt1980959,5.4,261
tt1980970,2.5,218
tt1980986,5.3,14005
tt1980999,6.7,1009
tt1981080,6.1,4991
tt1981107,7.1,17774
tt1981115,6.8,629619
tt1981128,5.3,101245
tt1981140,6.5,3680
tt1981568,3.8,681
tt1981645,6.2,429
tt1981675,6.7,193
tt1981677,7.1,289926
tt1981682,4.4,30
tt1982090,5.8,9
tt1982177,6.3,819
tt1982693,7.4,76
tt1982735,3.1,659
tt1982742,6.6,65
tt1982848,7.4,1302
tt1982882,4.2,1631
tt1984110,4.5,1675
tt1984135,7.9,460
tt1984153,6.1,21755
tt1984177,6.0,1432
tt1984194,7.3,313
tt1984199,7.4,64
tt1984208,6.3,382
tt1984261,7.1,40
tt1985017,5.4,7071
tt1985019,6.3,20039
tt1985058,4.6,32
tt1985100,8.1,936
tt1985176,5.4,63
tt1985260,8.3,36
tt1985266,6.8,6344
tt1985949,6.3,86034
tt1985966,6.4,96278
tt1985981,5.7,13494
tt1985989,6.0,261
tt1986047,5.2,19
tt1986079,7.7,39
tt1986089,5.5,234
tt1986164,3.7,89
tt1986760,6.5,365
tt1986769,4.6,812
tt1986814,7.8,8
tt1986816,8.1,97
tt1986825,6.4,523
tt1986843,6.3,8902
tt1986857,3.8,3654
tt1986906,6.8,32
tt1986914,6.9,86
tt1986935,4.5,73
tt1986951,6.6,221
tt1986953,4.5,7042
tt1987018,6.6,4377
tt1987021,4.8,681
tt1987547,5.4,13
tt1987569,6.3,118
tt1987583,3.8,8
tt1987599,7.0,53
tt1987680,7.0,52184
tt1988166,5.5,83
tt1988201,9.0,7
tt1988573,5.1,1963
tt1988621,5.2,8853
tt1988678,6.5,11
tt1988689,4.8,562
tt1988695,6.4,100
tt1988699,7.6,419
tt1988774,7.4,1908
tt1988776,3.0,132
tt1988781,3.1,4004
tt1988816,3.3,315
tt1989425,8.3,63
tt1989435,6.3,308
tt1989475,6.4,17198
tt1989485,4.7,3953
tt1989511,6.1,310
tt1989571,5.0,297
tt1989598,7.2,271
tt1989674,5.6,1341
tt1989712,6.4,3164
tt1990181,6.1,11650
tt1990211,5.5,72
tt1990216,5.4,6158
tt1990217,6.6,1687
tt1990218,4.4,155
tt1990235,6.5,14
tt1990255,5.5,82
tt1990256,4.9,86
tt1990314,7.1,63174
tt1990352,7.2,1206
tt1990421,6.2,166
tt1990976,5.4,144
tt1990996,6.4,21
tt1991030,6.5,12
tt1991031,5.8,5058
tt1991096,7.0,24
tt1991180,7.1,128
tt1991245,5.0,65207
tt1992127,5.9,539
tt1992138,6.5,7541
tt1992150,3.8,147
tt1992156,5.9,1033
tt1992163,5.8,192
tt1992193,7.4,1878
tt1992258,5.9,5396
tt1992268,6.8,153
tt1993391,3.7,2897
tt1993396,2.8,1104
tt1993403,5.4,36
tt1993428,6.1,381
tt1993433,3.4,90
tt1994537,6.3,735
tt1994598,5.5,80
tt1995242,6.0,134
tt1995260,2.7,1482
tt1995265,5.8,19
tt1995329,5.2,1292
tt1995341,6.4,10903
tt1995346,3.3,444
tt1995390,6.2,21445
tt1995415,5.7,69
tt1995477,5.3,766
tt1996155,7.2,6
tt1996211,7.7,161
tt1996223,7.6,757
tt1996226,4.7,3297
tt1996245,6.0,19
tt1996264,6.0,16145
tt1996310,7.1,14860
tt1996312,5.8,151
tt1996346,5.0,625
tt1996424,7.2,23
tt1996436,4.7,27
tt1997281,2.5,73
tt1997289,6.2,326
tt1997291,6.4,2351
tt1997455,7.6,1216
tt1997561,5.1,111
tt1997605,4.7,90
tt1997606,4.2,27
tt1997607,4.9,63
tt1998204,7.9,1410
tt1998213,7.1,50
tt1998244,4.5,184
tt1998284,6.9,437
tt1998305,1.7,7
tt1998389,4.4,197
tt1998395,3.7,374
tt1999067,4.6,61
tt1999117,6.0,6
tt1999130,7.4,253
tt1999166,5.6,61
tt1999167,7.2,4713
tt1999192,7.4,5979
tt1999228,7.3,13
tt1999261,7.4,85
tt1999284,6.8,12
tt1999834,5.5,250
tt1999890,5.5,15685
tt1999935,5.0,711
tt1999987,6.4,14698
tt1999995,5.7,39838
tt2000418,7.4,25
tt2002606,6.4,290
tt2002626,6.7,499
tt2002718,5.6,76912
tt2002742,6.6,210
tt2002781,6.4,103
tt2002789,2.7,667
tt2002868,6.7,3277
tt2004196,4.9,16
tt2004211,4.6,158
tt2004216,6.0,82
tt2004254,4.4,102
tt2004270,5.8,371
tt2004271,6.4,765
tt2004279,6.7,1514
tt2004304,7.9,1878
tt2004382,7.6,47
tt2004420,6.3,297785
tt2004423,6.1,76
tt2004432,6.1,19182
tt2005151,7.1,194697
tt2005164,5.1,1488
tt2005207,6.6,172
tt2005255,6.3,288
tt2005299,7.1,616
tt2005330,6.8,54
tt2005363,5.8,5418
tt2005374,6.4,60676
tt2006040,5.8,14532
tt2006109,4.6,127
tt2006160,6.9,100
tt2006168,5.8,44
tt2006174,6.2,148
tt2006181,4.7,494
tt2006189,6.8,7
tt2006201,6.1,13
tt2006295,6.9,37099
tt2006670,6.4,63
tt2006721,4.6,1497
tt2006737,6.3,107
tt2006753,5.3,2001
tt2006781,6.1,705
tt2006791,6.1,492
tt2006802,6.4,635
tt2006810,6.0,2464
tt2006830,6.8,81
tt2006846,7.0,283
tt2006894,4.7,241
tt2007360,6.3,4561
tt2007385,7.3,946
tt2007387,7.4,6283
tt2007401,7.2,113
tt2007403,6.9,23
tt2007409,6.0,280
tt2007413,5.8,1099
tt2007421,5.6,172
tt2007936,7.6,86
tt2007993,7.5,6875
tt2007994,7.1,279
tt2008006,7.6,5618
tt2008027,7.2,62
tt2008513,7.6,3365
tt2008523,5.1,316
tt2008554,5.9,29
tt2008562,5.9,1939
tt2009407,5.9,41
tt2009409,6.7,9
tt2009491,5.8,12
tt2009494,6.3,243
tt2009503,4.4,34
tt2009524,5.4,12
tt2009589,3.7,45
tt2009643,6.6,609
tt2010877,5.4,10
tt2010939,7.1,172
tt2010958,6.3,70
tt2010991,5.6,12
tt2011076,7.1,945
tt2011130,5.6,322
tt2011134,7.0,8
tt2011138,6.3,277
tt2011156,5.7,18
tt2011159,5.6,20017
tt2011174,5.6,29
tt2011257,4.6,107
tt2011271,5.8,269
tt2011276,5.5,9719
tt2011311,6.3,23153
tt2011313,7.0,285
tt2011351,6.7,198
tt2011909,2.8,24
tt2011936,5.9,799
tt2011937,7.3,18
tt2011938,6.3,87
tt2011953,6.4,5588
tt2011956,8.8,11
tt2011961,4.2,451
tt2011971,7.5,19806
tt2012011,6.5,10658
tt2012626,6.7,732
tt2012630,7.6,31
tt2012645,4.2,475
tt2012659,7.7,18
tt2012665,4.9,2523
tt2013233,5.8,289
tt2013264,5.0,10
tt2013293,7.8,79241
tt2013298,5.4,90
tt2013299,6.1,193
tt2014202,4.9,2047
tt2014260,7.3,1010
tt2014264,4.6,324
tt2014266,4.4,700
tt2014268,7.9,24
tt2014270,6.7,154
tt2014295,5.5,651
tt2014338,7.6,13306
tt2014346,5.8,1594
tt2014392,7.2,2234
tt2015303,7.4,11
tt2015315,6.3,1295
tt2015332,6.8,134
tt2015340,5.4,600
tt2015367,7.7,378
tt2015381,8.0,1096017
tt2015474,4.8,958
tt2015478,2.3,992
tt2016201,6.0,54
tt2016242,5.5,433
tt2016296,3.6,329
tt2016335,5.4,1983
tt2016894,5.5,32834
tt2016940,6.1,37262
tt2016955,6.4,842
tt2016959,6.1,717
tt2016992,7.0,9
tt2017015,7.6,251
tt2017020,5.3,40143
tt2017038,6.9,78594
tt2017452,5.1,818
tt2017561,6.8,12185
tt2017634,6.3,1214
tt2017712,6.6,19
tt2018069,5.3,7833
tt2018079,6.7,1627
tt2018083,6.2,755
tt2018086,6.5,3533
tt2018111,6.3,917
tt2018129,7.6,516
tt2018136,3.9,454
tt2018164,6.7,68
tt2019999,6.4,106
tt2020056,5.8,90
tt2020110,5.6,876
tt2022376,6.8,107
tt2022444,6.4,166
tt2022452,7.6,26
tt2022522,8.2,1360
tt2022528,4.0,9
tt2022573,7.1,12
tt2023367,6.1,647
tt2023453,6.3,23939
tt2023473,6.0,683
tt2023528,6.4,264
tt2023559,7.4,31
tt2023561,5.4,7
tt2023571,7.5,88
tt2023587,6.2,174431
tt2023638,6.9,54
tt2023645,5.0,197
tt2023659,5.1,174
tt2023690,6.5,27851
tt2023714,6.1,1012
tt2023741,7.0,23
tt2023765,5.7,565
tt2024394,6.0,85
tt2024396,5.7,150
tt2024417,5.6,73
tt2024432,5.7,129172
tt2024469,6.9,257298
tt2024506,5.7,4558
tt2024519,7.7,40399
tt2024521,6.2,4133
tt2024539,7.3,21
tt2024544,8.1,665865
tt2025506,6.8,2825
tt2025526,7.2,11676
tt2025570,5.3,272
tt2025602,6.4,9
tt2025658,5.8,11
tt2025667,3.4,8904
tt2025672,8.0,39
tt2025690,6.8,64497
tt2027064,6.0,5669
tt2027098,5.0,20
tt2027136,5.9,7904
tt2027138,4.9,3840
tt2027140,6.5,15664
tt2027154,4.5,1514
tt2027178,7.0,6192
tt2027211,3.3,16
tt2027223,5.3,36
tt2027231,5.6,6587
tt2027251,8.5,24
tt2027254,6.7,10
tt2027265,6.6,1687
tt2027279,5.9,10
tt2028550,7.2,233
tt2030346,5.9,24
tt2032388,7.1,482
tt2032506,5.2,81
tt2032521,5.7,14
tt2032557,6.9,13876
tt2032572,5.3,12318
tt2033208,4.4,69
tt2033328,6.2,236
tt2033452,8.1,15
tt2033942,5.9,35
tt2033947,4.4,367
tt2033952,7.2,376
tt2033971,6.3,72
tt2033981,6.9,2754
tt2033997,6.8,1321
tt2034026,6.6,1660
tt2034029,6.8,46
tt2034030,7.0,27
tt2034031,6.4,43063
tt2034060,6.6,330
tt2034095,5.6,26
tt2034098,5.4,360
tt2034105,5.7,22
tt2034122,7.4,49
tt2034132,3.8,23
tt2034139,4.0,16109
tt2034176,4.0,3302
tt2034611,7.9,26
tt2034618,6.9,425
tt2034692,6.7,215
tt2034761,5.8,1355
tt2034782,6.6,21
tt2034800,5.9,129609
tt2034832,5.2,54
tt2035599,7.3,711
tt2035601,5.9,126
tt2035623,2.8,6
tt2035630,6.9,7378
tt2035670,5.4,2345
tt2036375,6.3,217
tt2036376,4.8,3618
tt2036388,7.2,1838
tt2036401,4.6,95
tt2036408,6.0,1262
tt2036416,7.6,9961
tt2036449,7.0,33
tt2038245,5.3,301
tt2039331,4.4,345
tt2039338,5.2,44980
tt2039345,5.9,18198
tt2039360,6.9,142
tt2039369,5.9,1161
tt2039380,3.1,611
tt2039393,6.1,68807
tt2040281,7.4,1179
tt2040290,4.8,7
tt2040367,5.1,1342
tt2040368,5.0,34
tt2040370,5.2,345
tt2040407,7.6,55
tt2040434,4.8,11
tt2040560,5.8,24080
tt2040578,3.1,3461
tt2040605,5.8,1099
tt2041321,6.1,500
tt2041331,3.3,1920
tt2041335,5.2,125
tt2041374,5.8,300
tt2041424,4.2,49
tt2041470,6.7,75
tt2041488,5.1,5110
tt2041532,6.7,219
tt2041533,8.3,24
tt2042432,7.0,677
tt2042443,5.8,303
tt2042449,5.8,393
tt2042568,7.5,146467
tt2042583,7.6,4734
tt2042692,4.2,261
tt2042695,5.3,117
tt2043781,6.6,24
tt2043801,4.0,784
tt2043814,6.4,806
tt2043822,6.4,295
tt2043829,6.5,113
tt2043832,7.6,49
tt2043865,5.7,1803
tt2043878,6.7,343
tt2043879,7.3,867
tt2043880,6.7,708
tt2043887,4.7,1495
tt2043888,6.8,75
tt2043900,7.4,459
tt2043931,6.5,784
tt2043932,6.0,9114
tt2043933,6.0,15365
tt2043962,6.5,780
tt2043971,4.3,1053
tt2043979,7.6,3476
tt2044009,7.2,131
tt2044012,7.2,217
tt2044013,3.9,27
tt2044019,7.5,87
tt2044030,7.7,8
tt2044040,7.1,1704
tt2044064,7.0,54
tt2044077,5.4,585
tt2044729,4.7,5200
tt2044734,7.0,9
tt2044739,6.2,152
tt2044801,4.4,6017
tt2044839,6.4,32
tt2044847,5.2,38
tt2044867,7.0,49
tt2046090,4.9,3576
tt2046110,6.6,302
tt2046152,6.6,38
tt2047732,5.7,194
tt2047760,8.2,7
tt2047769,3.6,183
tt2047774,5.8,107
tt2047788,6.6,236
tt2047789,6.1,47
tt2047802,5.0,417
tt2047841,7.9,18
tt2047910,5.5,1171
tt2048708,7.2,108
tt2048718,8.1,72
tt2048770,6.1,6806
tt2048804,6.3,892
tt2048837,7.4,176
tt2048846,5.3,271
tt2048854,3.2,167
tt2048858,6.7,8
tt2048865,3.9,917
tt2048877,7.3,4046
tt2048889,7.2,74
tt2048915,6.1,66
tt2049423,2.9,37
tt2049448,6.1,271
tt2049474,6.6,380
tt2049511,3.5,1712
tt2049543,5.5,10596
tt2049545,6.8,23
tt2049554,3.8,125
tt2049559,5.3,429
tt2049584,6.7,8
tt2049586,8.0,1577
tt2049589,7.2,280
tt2049597,6.3,65
tt2049598,2.0,51
tt2049599,3.9,14
tt2049630,5.1,1932
tt2049633,4.4,161
tt2049636,7.3,950
